#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-13 22:34:45.432
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.426908,1.58302
-0.426783,1.58336
-0.426658,1.58336
-0.426533,1.58199
-0.426408,1.58165
-0.426283,1.58302
-0.426158,1.58233
-0.426033,1.58233
-0.425908,1.58302
-0.425783,1.58267
-0.425658,1.58233
-0.425533,1.58199
-0.425408,1.58233
-0.425283,1.58233
-0.425158,1.58233
-0.425033,1.58165
-0.424908,1.58199
-0.424783,1.58199
-0.424658,1.58165
-0.424533,1.58097
-0.424408,1.58131
-0.424283,1.58199
-0.424158,1.58233
-0.424033,1.58199
-0.423908,1.58233
-0.423783,1.58233
-0.423658,1.58267
-0.423533,1.58267
-0.423408,1.58302
-0.423283,1.58336
-0.423158,1.58336
-0.423033,1.58302
-0.422908,1.5837
-0.422783,1.5837
-0.422658,1.58438
-0.422533,1.58438
-0.422408,1.58438
-0.422283,1.58507
-0.422158,1.58404
-0.422033,1.58438
-0.421908,1.5837
-0.421783,1.58473
-0.421658,1.58575
-0.421533,1.58473
-0.421408,1.58473
-0.421283,1.58507
-0.421158,1.58507
-0.421033,1.58473
-0.420908,1.58507
-0.420783,1.58438
-0.420658,1.58404
-0.420533,1.58404
-0.420408,1.58404
-0.420283,1.58302
-0.420158,1.58233
-0.420033,1.58165
-0.419908,1.58165
-0.419783,1.58233
-0.419658,1.58267
-0.419533,1.58267
-0.419408,1.58199
-0.419283,1.58233
-0.419158,1.58336
-0.419033,1.58267
-0.418908,1.58267
-0.418783,1.5837
-0.418658,1.58404
-0.418533,1.5837
-0.418408,1.58404
-0.418283,1.58404
-0.418158,1.58404
-0.418033,1.58404
-0.417908,1.58233
-0.417783,1.58165
-0.417658,1.58233
-0.417533,1.58199
-0.417408,1.58131
-0.417283,1.58233
-0.417158,1.58233
-0.417033,1.58199
-0.416908,1.58199
-0.416783,1.58199
-0.416658,1.58199
-0.416533,1.58199
-0.416408,1.58199
-0.416283,1.58199
-0.416158,1.58199
-0.416033,1.58199
-0.415908,1.58165
-0.415783,1.58233
-0.415658,1.58233
-0.415533,1.58233
-0.415408,1.58233
-0.415283,1.58233
-0.415158,1.58267
-0.415033,1.5837
-0.414908,1.58233
-0.414783,1.58302
-0.414658,1.58404
-0.414533,1.5837
-0.414408,1.58336
-0.414283,1.58302
-0.414158,1.58336
-0.414033,1.58302
-0.413908,1.58233
