#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:50:03.416
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.453075,2.96252
-0.45295,2.96218
-0.452825,2.96252
-0.4527,2.96286
-0.452575,2.96218
-0.45245,2.96252
-0.452325,2.96218
-0.4522,2.96081
-0.452075,2.96218
-0.45195,2.96218
-0.451825,2.96286
-0.4517,2.96286
-0.451575,2.96252
-0.45145,2.96218
-0.451325,2.96115
-0.4512,2.9615
-0.451075,2.96218
-0.45095,2.96252
-0.450825,2.96218
-0.4507,2.96252
-0.450575,2.96218
-0.45045,2.96184
-0.450325,2.96218
-0.4502,2.96184
-0.450075,2.96218
-0.44995,2.96218
-0.449825,2.96184
-0.4497,2.96218
-0.449575,2.96252
-0.44945,2.9615
-0.449325,2.96184
-0.4492,2.9615
-0.449075,2.9615
-0.44895,2.96218
-0.448825,2.96252
-0.4487,2.96321
-0.448575,2.96286
-0.44845,2.96252
-0.448325,2.96321
-0.4482,2.96286
-0.448075,2.96321
-0.44795,2.96355
-0.447825,2.96286
-0.4477,2.96389
-0.447575,2.96321
-0.44745,2.96355
-0.447325,2.96355
-0.4472,2.96321
-0.447075,2.96389
-0.44695,2.96321
-0.446825,2.96286
-0.4467,2.96389
-0.446575,2.96355
-0.44645,2.96389
-0.446325,2.96355
-0.4462,2.96355
-0.446075,2.96389
-0.44595,2.96355
-0.445825,2.96389
-0.4457,2.96389
-0.445575,2.96355
-0.44545,2.96423
-0.445325,2.96423
-0.4452,2.96355
-0.445075,2.96389
-0.44495,2.96355
-0.444825,2.96355
-0.4447,2.96389
-0.444575,2.96389
-0.44445,2.96389
-0.444325,2.96389
-0.4442,2.96355
-0.444075,2.96286
-0.44395,2.96286
-0.443825,2.96321
-0.4437,2.96355
-0.443575,2.96321
-0.44345,2.96321
-0.443325,2.96355
-0.4432,2.96286
-0.443075,2.96321
-0.44295,2.96184
-0.442825,2.96218
-0.4427,2.96321
-0.442575,2.96286
-0.44245,2.96286
-0.442325,2.96321
-0.4422,2.96252
-0.442075,2.96252
-0.44195,2.96286
-0.441825,2.96218
-0.4417,2.96286
-0.441575,2.96252
-0.44145,2.96218
-0.441325,2.96252
-0.4412,2.96218
-0.441075,2.96252
-0.44095,2.96218
-0.440825,2.9615
-0.4407,2.9615
-0.440575,2.96184
-0.44045,2.96184
-0.440325,2.96218
-0.4402,2.9615
-0.440075,2.96184
-0.43995,2.96115
-0.439825,2.96115
-0.4397,2.9615
-0.439575,2.96081
-0.43945,2.96115
-0.439325,2.96047
-0.4392,2.96013
-0.439075,2.96047
-0.43895,2.95979
-0.438825,2.95979
-0.4387,2.96013
-0.438575,2.9591
-0.43845,2.9591
-0.438325,2.95876
-0.4382,2.9591
-0.438075,2.95876
-0.43795,2.95808
-0.437825,2.95842
-0.4377,2.95808
-0.437575,2.95774
-0.43745,2.95842
-0.437325,2.95808
-0.4372,2.95808
-0.437075,2.95808
-0.43695,2.95808
-0.436825,2.95739
-0.4367,2.95739
-0.436575,2.95739
-0.43645,2.95705
-0.436325,2.95739
-0.4362,2.95739
-0.436075,2.95705
-0.43595,2.95739
-0.435825,2.95603
-0.4357,2.95603
-0.435575,2.95637
-0.43545,2.95671
-0.435325,2.95808
-0.4352,2.95739
-0.435075,2.95739
-0.43495,2.95774
-0.434825,2.95671
-0.4347,2.95603
-0.434575,2.95739
-0.43445,2.95705
-0.434325,2.95808
-0.4342,2.95808
-0.434075,2.95774
-0.43395,2.95842
-0.433825,2.95808
-0.4337,2.95808
-0.433575,2.95842
-0.43345,2.95808
-0.433325,2.95842
-0.4332,2.95876
-0.433075,2.95842
-0.43295,2.95808
-0.432825,2.95876
-0.4327,2.95739
-0.432575,2.95774
-0.43245,2.95808
-0.432325,2.95774
-0.4322,2.95876
-0.432075,2.9591
-0.43195,2.95842
-0.431825,2.9591
-0.4317,2.95876
-0.431575,2.95842
-0.43145,2.95876
-0.431325,2.95842
