#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:15:26.706
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.401716,1.59532
-0.401591,1.59771
-0.401466,1.59942
-0.401341,1.60113
-0.401216,1.6025
-0.401091,1.60421
-0.400966,1.6066
-0.400841,1.60831
-0.400716,1.60968
-0.400591,1.61139
-0.400466,1.61275
-0.400341,1.61549
-0.400216,1.61685
-0.400091,1.61822
-0.399966,1.61993
-0.399841,1.6213
-0.399716,1.62301
-0.399591,1.62437
-0.399466,1.62574
-0.399341,1.62779
-0.399216,1.63053
-0.399091,1.6336
-0.398966,1.63668
-0.398841,1.63907
-0.398716,1.64112
-0.398591,1.64386
-0.398466,1.64488
-0.398341,1.64659
-0.398216,1.64898
-0.398091,1.65172
-0.397966,1.65479
-0.397841,1.65685
-0.397716,1.65787
-0.397591,1.65958
-0.397466,1.66129
-0.397341,1.663
-0.397216,1.66505
-0.397091,1.66778
-0.396966,1.67018
-0.396841,1.67223
-0.396716,1.67428
-0.396591,1.67667
-0.396466,1.67975
-0.396341,1.68248
-0.396216,1.68453
-0.396091,1.68658
-0.395966,1.68932
-0.395841,1.69103
-0.395716,1.69376
-0.395591,1.69581
-0.395466,1.69786
-0.395341,1.70025
-0.395216,1.70265
-0.395091,1.7047
-0.394966,1.70606
-0.394841,1.70812
-0.394716,1.71085
-0.394591,1.7129
-0.394466,1.71461
-0.394341,1.717
-0.394216,1.71905
-0.394091,1.72145
-0.393966,1.72315
-0.393841,1.72555
-0.393716,1.7276
-0.393591,1.73033
-0.393466,1.73238
-0.393341,1.73375
-0.393216,1.7358
-0.393091,1.73819
-0.392966,1.7399
-0.392841,1.74127
-0.392716,1.74332
-0.392591,1.74469
-0.392466,1.7464
-0.392341,1.74811
-0.392216,1.74981
-0.392091,1.75152
-0.391966,1.75357
-0.391841,1.75528
-0.391716,1.75699
-0.391591,1.75836
-0.391466,1.76041
-0.391341,1.76212
-0.391216,1.76383
-0.391091,1.76554
-0.390966,1.76793
-0.390841,1.77101
-0.390716,1.77374
-0.390591,1.77579
-0.390466,1.77853
-0.390341,1.78058
-0.390216,1.78365
-0.390091,1.78536
-0.389966,1.7857
-0.389841,1.7881
-0.389716,1.79015
-0.389591,1.7922
-0.389466,1.7922
-0.389341,1.79254
-0.389216,1.79322
-0.389091,1.79391
-0.388966,1.79527
-0.388841,1.7963
-0.388716,1.79767
-0.388591,1.79938
-0.388466,1.80074
-0.388341,1.80211
-0.388216,1.80314
-0.388091,1.8045
-0.387966,1.80621
-0.387841,1.80758
-0.387716,1.8086
-0.387591,1.80963
-0.387466,1.81066
-0.387341,1.81168
-0.387216,1.81305
-0.387091,1.81407
-0.386966,1.8151
-0.386841,1.81612
-0.386716,1.81681
-0.386591,1.81715
-0.386466,1.81817
-0.386341,1.81954
-0.386216,1.82091
-0.386091,1.82125
-0.385966,1.82193
-0.385841,1.82296
-0.385716,1.82399
-0.385591,1.82399
-0.385466,1.82467
-0.385341,1.82569
-0.385216,1.82638
-0.385091,1.82775
-0.384966,1.82775
-0.384841,1.82775
-0.384716,1.82877
-0.384591,1.82911
-0.384466,1.82945
-0.384341,1.8298
-0.384216,1.83048
-0.384091,1.83116
-0.383966,1.83116
-0.383841,1.83151
-0.383716,1.83151
-0.383591,1.83082
-0.383466,1.83116
-0.383341,1.83116
-0.383216,1.83048
-0.383091,1.83014
-0.382966,1.82945
-0.382841,1.8298
-0.382716,1.82911
-0.382591,1.82911
-0.382466,1.8298
-0.382341,1.83082
-0.382216,1.83048
-0.382091,1.8298
-0.381966,1.82945
-0.381841,1.82877
-0.381716,1.82877
-0.381591,1.8274
-0.381466,1.82672
-0.381341,1.82672
-0.381216,1.82604
-0.381091,1.82467
-0.380966,1.82296
-0.380841,1.82159
-0.380716,1.82057
-0.380591,1.81988
-0.380466,1.81954
-0.380341,1.81852
-0.380216,1.81817
-0.380091,1.81852
-0.379966,1.81783
-0.379841,1.81647
-0.379716,1.81578
-0.379591,1.81544
-0.379466,1.81544
-0.379341,1.81442
-0.379216,1.81373
-0.379091,1.81305
-0.378966,1.81236
-0.378841,1.811
-0.378716,1.80963
-0.378591,1.8086
-0.378466,1.8086
-0.378341,1.80758
-0.378216,1.80621
-0.378091,1.80519
-0.377966,1.8045
-0.377841,1.80416
-0.377716,1.80245
-0.377591,1.80143
-0.377466,1.80074
-0.377341,1.79938
-0.377216,1.79869
-0.377091,1.79767
-0.376966,1.79664
-0.376841,1.79596
-0.376716,1.79527
-0.376591,1.79459
-0.376466,1.79322
-0.376341,1.7922
-0.376216,1.7922
-0.376091,1.79186
-0.375966,1.79015
-0.375841,1.78946
-0.375716,1.78844
-0.375591,1.78741
-0.375466,1.78673
-0.375341,1.78536
-0.375216,1.78468
-0.375091,1.78365
-0.374966,1.78263
-0.374841,1.7816
-0.374716,1.77955
-0.374591,1.77887
-0.374466,1.77784
-0.374341,1.77682
-0.374216,1.77613
-0.374091,1.77648
-0.373966,1.77613
-0.373841,1.77545
-0.373716,1.77408
-0.373591,1.77306
-0.373466,1.77169
-0.373341,1.77066
-0.373216,1.76964
-0.373091,1.76793
-0.372966,1.76656
-0.372841,1.7652
-0.372716,1.7628
-0.372591,1.76007
-0.372466,1.75768
-0.372341,1.75563
-0.372216,1.75426
-0.372091,1.75221
-0.371966,1.75084
-0.371841,1.74947
-0.371716,1.74776
-0.371591,1.74674
-0.371466,1.74469
-0.371341,1.7423
-0.371216,1.74059
-0.371091,1.73888
-0.370966,1.73717
-0.370841,1.73512
-0.370716,1.73307
-0.370591,1.73136
-0.370466,1.72965
-0.370341,1.7276
-0.370216,1.72555
-0.370091,1.72281
-0.369966,1.7211
-0.369841,1.71905
-0.369716,1.717
-0.369591,1.71529
-0.369466,1.71358
-0.369341,1.71222
-0.369216,1.70982
-0.369091,1.70743
-0.368966,1.70572
-0.368841,1.70367
-0.368716,1.70196
-0.368591,1.7006
-0.368466,1.69786
-0.368341,1.69581
-0.368216,1.69342
-0.368091,1.69137
-0.367966,1.68966
-0.367841,1.68761
-0.367716,1.6859
-0.367591,1.68419
-0.367466,1.6818
-0.367341,1.68009
-0.367216,1.67804
-0.367091,1.67564
-0.366966,1.67359
-0.366841,1.67086
-0.366716,1.66881
-0.366591,1.66744
-0.366466,1.66505
-0.366341,1.66266
-0.366216,1.66061
-0.366091,1.65924
-0.365966,1.65753
-0.365841,1.65582
-0.365716,1.65616
-0.365591,1.65479
-0.365466,1.6524
-0.365341,1.64967
-0.365216,1.64727
-0.365091,1.64522
-0.364966,1.64352
-0.364841,1.64181
-0.364716,1.63941
-0.364591,1.63668
-0.364466,1.63463
-0.364341,1.63155
