#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-21 14:21:31.473
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1.6 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.373739,1.91832
-0.373614,1.91866
-0.373489,1.91866
-0.373364,1.91935
-0.373239,1.92003
-0.373114,1.92037
-0.372989,1.92071
-0.372864,1.92106
-0.372739,1.92174
-0.372614,1.92208
-0.372489,1.92242
-0.372364,1.92311
-0.372239,1.92413
-0.372114,1.92447
-0.371989,1.92516
-0.371864,1.92516
-0.371739,1.9255
-0.371614,1.92618
-0.371489,1.92584
-0.371364,1.92618
-0.371239,1.92755
-0.371114,1.92687
-0.370989,1.92687
-0.370864,1.92687
-0.370739,1.92653
-0.370614,1.92618
-0.370489,1.92653
-0.370364,1.92687
-0.370239,1.92789
-0.370114,1.92687
-0.369989,1.92618
-0.369864,1.92618
-0.369739,1.92618
-0.369614,1.92618
-0.369489,1.92618
-0.369364,1.9255
-0.369239,1.9255
-0.369114,1.92516
-0.368989,1.92516
-0.368864,1.92618
-0.368739,1.92687
-0.368614,1.92687
-0.368489,1.92823
-0.368364,1.92892
-0.368239,1.93029
-0.368114,1.93131
-0.367989,1.93234
-0.367864,1.9337
-0.367739,1.93473
-0.367614,1.93541
-0.367489,1.93644
