#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:12:28.515
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.414846,2.82067
-0.414721,2.82067
-0.414596,2.81999
-0.414471,2.82067
-0.414346,2.81999
-0.414221,2.82033
-0.414096,2.81999
-0.413971,2.81931
-0.413846,2.81931
-0.413721,2.81794
-0.413596,2.8176
-0.413471,2.8176
-0.413346,2.81691
-0.413221,2.81726
-0.413096,2.81623
-0.412971,2.81589
-0.412846,2.81486
-0.412721,2.81452
-0.412596,2.81452
-0.412471,2.8135
-0.412346,2.8135
-0.412221,2.81281
-0.412096,2.81179
-0.411971,2.81179
-0.411846,2.81076
-0.411721,2.81042
-0.411596,2.8094
-0.411471,2.8094
-0.411346,2.80803
-0.411221,2.80666
-0.411096,2.80632
-0.410971,2.80495
-0.410846,2.80529
-0.410721,2.80461
-0.410596,2.80393
-0.410471,2.80427
-0.410346,2.80324
-0.410221,2.80358
-0.410096,2.80358
-0.409971,2.80358
-0.409846,2.80324
-0.409721,2.80222
-0.409596,2.8029
-0.409471,2.80256
-0.409346,2.80222
-0.409221,2.80256
-0.409096,2.80188
-0.408971,2.80256
-0.408846,2.80256
-0.408721,2.8029
-0.408596,2.80222
-0.408471,2.80222
-0.408346,2.8029
-0.408221,2.80256
-0.408096,2.80256
-0.407971,2.80222
-0.407846,2.80256
-0.407721,2.8029
-0.407596,2.80188
-0.407471,2.80222
-0.407346,2.80222
-0.407221,2.80256
-0.407096,2.8029
-0.406971,2.80222
-0.406846,2.80256
-0.406721,2.80188
-0.406596,2.80256
-0.406471,2.80324
-0.406346,2.80256
-0.406221,2.8029
-0.406096,2.80222
-0.405971,2.80256
-0.405846,2.80188
-0.405721,2.80222
-0.405596,2.80222
-0.405471,2.80188
-0.405346,2.80188
-0.405221,2.80153
-0.405096,2.80188
-0.404971,2.80188
-0.404846,2.80153
-0.404721,2.80188
-0.404596,2.80119
-0.404471,2.80153
-0.404346,2.80188
-0.404221,2.80222
-0.404096,2.80222
-0.403971,2.80153
-0.403846,2.80222
-0.403721,2.80188
-0.403596,2.80188
-0.403471,2.80153
-0.403346,2.80119
-0.403221,2.80153
-0.403096,2.80119
-0.402971,2.80051
-0.402846,2.80017
-0.402721,2.79948
-0.402596,2.80051
-0.402471,2.79914
-0.402346,2.79948
-0.402221,2.79914
-0.402096,2.79914
-0.401971,2.79982
-0.401846,2.79914
-0.401721,2.79982
-0.401596,2.79948
-0.401471,2.79914
-0.401346,2.79982
-0.401221,2.79914
-0.401096,2.79948
-0.400971,2.79948
-0.400846,2.79948
-0.400721,2.79948
-0.400596,2.79914
-0.400471,2.79948
-0.400346,2.7988
-0.400221,2.79914
-0.400096,2.7988
-0.399971,2.79846
-0.399846,2.79846
-0.399721,2.79812
-0.399596,2.79812
-0.399471,2.79743
-0.399346,2.79675
-0.399221,2.79709
-0.399096,2.79641
-0.398971,2.79709
-0.398846,2.79709
-0.398721,2.79709
-0.398596,2.79743
-0.398471,2.79641
-0.398346,2.79641
-0.398221,2.79572
-0.398096,2.79606
-0.397971,2.79572
-0.397846,2.79504
-0.397721,2.79606
-0.397596,2.79572
-0.397471,2.79606
-0.397346,2.79572
-0.397221,2.79538
-0.397096,2.79606
-0.396971,2.79572
-0.396846,2.79606
-0.396721,2.79606
-0.396596,2.79572
-0.396471,2.79675
-0.396346,2.79606
-0.396221,2.79709
-0.396096,2.79743
-0.395971,2.79846
-0.395846,2.7988
-0.395721,2.79846
-0.395596,2.79914
-0.395471,2.7988
-0.395346,2.79948
-0.395221,2.79914
-0.395096,2.7988
-0.394971,2.79914
-0.394846,2.79914
-0.394721,2.79948
-0.394596,2.79846
-0.394471,2.79846
-0.394346,2.79846
-0.394221,2.79846
-0.394096,2.7988
-0.393971,2.79914
-0.393846,2.7988
-0.393721,2.79914
-0.393596,2.7988
-0.393471,2.79948
-0.393346,2.79948
-0.393221,2.79982
-0.393096,2.79948
-0.392971,2.79948
-0.392846,2.80017
-0.392721,2.80017
-0.392596,2.80085
-0.392471,2.80051
-0.392346,2.80051
-0.392221,2.80085
-0.392096,2.80085
-0.391971,2.80119
-0.391846,2.80119
-0.391721,2.80153
-0.391596,2.80188
-0.391471,2.80222
-0.391346,2.8029
-0.391221,2.80222
